household_id,id,rent_monthly,bedrooms_overcrowding,rooms,rooms_overcrowding,has_toilet,has_fridge,tablets_owned_count,males_under_12,males_over_12,males_total,females_under_12,females_over_12,females_total,persons_under_12,persons_over_12,persons_total,total_household,schooling,household_size,walls_brick,walls_socket,walls_prefab,walls_waste,walls_wood,walls_zinc,walls_natural,walls_other,floor_tile,floor_cement,floor_other,floor_natural,floor_na,floor_wood,roof_metal,roof_cement,roof_natural,roof_other,has_cieling,water_inside,water_outside,water_na,elec_public,elec_private,elec_na,elec_coop,toilet_na,toilet_sewer,toilet_septank,toilet_latrine,toilet_other,energ_na,energ_cook_elec,energ_cook_gas,energ_cook_wood,trash_truck,trash_buried,trash_burn,trash_dump,trash_water,trash_other,qualwall_bad,qualwall_reg,qualwall_good,qualroof_bad,qualroof_reg,qualroof_good,qualfloor_bad,qualfloor_reg,qualfloor_good,male,female,ec_under_10,ec_free_union,ec_married,ec_divorced,ec_separated,ec_widow/er,ec_single,pc_house_head,pc_spouse,pc_child,pc_stepchild,pc_child_inlaw,pc_grandchild,pc_parent,pc_parent_inlaw,pc_sibling,pc_sibling_inlaw,pc_fam_other,pc_nonfam_other,total_children,total_adults,total_seniors,total_members,mean_edu,bedrooms,overcrowding,house_own,house_mortgage,house_rent,house_prec,house_other,has_computer,has_television,has_mobileph,total_mobileph,reg_central,reg_chorotega,reg_paccentral,reg_brunca,reg_huetaratl,reg_huetarnor,zone_urban,zone_rural,age,target,dis_cnt,mean_age
e858d0011,ID_ee5256dfd,0,0,3,0,1,0,0,2,2,4,1,1,2,3,3,6,6,5,6,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,6,4,2,3,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,47,2,0,18.5
e85c55aca,ID_81bfa87a2,0,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,4,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,13,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,47,2,0,32.5
e8725f7cb,ID_a5bedc6c4,0,0,4,0,1,1,1,1,1,2,0,2,2,1,3,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,4,6,2,2,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,68,4,1,44.5
e87e70c06,ID_a31274054,0,0,3,0,0,0,0,2,2,4,0,1,1,2,3,5,5,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,4,2,2.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,40,2,2,19.6
e87f84aed,ID_74bcf8c35,0,0,5,0,1,0,0,0,0,0,0,1,1,0,1,1,1,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,3,0.33333334,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,62,1,1,62
e88fba080,ID_fd5eaf510,250000,0,5,0,1,1,0,0,3,3,0,1,1,0,4,4,4,16,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13.25,3,1.3333334,0,0,1,0,0,1,1,1,4,1,0,0,0,0,0,1,0,63,4,0,50
e89441a8a,ID_e538a3375,0,0,6,0,1,1,0,0,1,1,1,2,3,1,3,4,4,9,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,11.5,3,1.3333334,0,0,0,0,1,1,0,1,3,1,0,0,0,0,0,1,0,46,2,0,24
e8bbf32c4,ID_7a263af2d,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,6,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,58,2,0,58
e8e6bde23,ID_79610bcb7,120000,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,16,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,12.666667,3,1,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,54,4,0,51.66666667
e8efebfa6,ID_972d49095,225000,0,3,0,1,1,0,0,1,1,1,3,4,1,4,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,6,2,2.5,0,0,1,0,0,0,0,1,4,0,0,1,0,0,0,1,0,25,2,0,27.6
e913b320f,ID_798cd9b5b,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,8,2,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,67,4,0,66.5
e9402e872,ID_d04a57e1f,0,0,4,0,1,0,0,0,1,1,0,2,2,0,3,3,5,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,1.6666666,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,75,1,1,48.33333333
e94821dc9,ID_8517e8644,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,1,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,4,0.25,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,70,4,1,70
e9595bec3,ID_989d93ad5,13000,0,3,0,1,1,0,1,1,2,0,1,1,1,2,3,3,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,6,2,1.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,51,3,0,26
e9893d805,ID_bbdcc4570,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,4,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,4,3,1,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,67,1,0,40.33333333
e9a1d7221,ID_9cfd23682,0,0,4,0,1,1,0,0,2,2,0,1,1,0,3,3,3,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,5.5,2,1.5,1,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,1,38,4,0,40
e9a801cc2,ID_139a11f36,0,0,6,0,1,1,0,0,2,2,0,1,1,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,3,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,1,47,4,0,34
ea072e427,ID_9762493ea,0,0,4,0,1,1,0,0,0,0,0,1,1,0,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,74,4,0,74
ea0f0bfe7,ID_338316f20,0,0,5,0,1,1,0,1,1,2,1,2,3,2,3,5,5,6,5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,6,2,2.5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,56,2,0,21.4
ea4957b4a,ID_4f09c3596,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,10,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,8,3,0.66666669,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,66,4,0,64
ea5d87f85,ID_d965a7ed5,0,0,3,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0.5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,82,2,0,82
ea72707f8,ID_0bc1fc6bb,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,10,3,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,65,3,0,47.66666667
ea86330e8,ID_8b4e8ecd3,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,8.666667,3,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,72,4,0,46.66666667
eab863e78,ID_d8ba76fe8,240000,0,5,0,1,1,1,1,2,3,1,1,2,2,3,5,5,11,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,11,2,2.5,0,1,0,0,0,0,1,1,2,1,0,0,0,0,0,1,0,40,4,0,18.2
eacd63a5b,ID_8a2d63b83,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,78,4,0,78
eace542da,ID_4d52cd440,0,0,6,0,1,1,0,1,1,2,0,1,1,1,2,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,7.5,3,1,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,1,27,4,1,18.66666667
ead3a4770,ID_284537635,0,0,5,0,1,1,0,0,1,1,0,2,2,0,3,3,3,6,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8.333333,2,1.5,1,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,1,57,4,0,49
eaf319a82,ID_c094a029d,0,0,3,0,1,1,0,0,0,0,0,1,1,0,1,1,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,61,2,1,61
eaf45890d,ID_312128abb,0,0,6,0,1,1,2,1,1,2,1,1,2,2,2,4,4,15,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,11.5,3,1.3333334,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,30,4,0,14.75
eaf651722,ID_efe0dafd1,2.00E+05,0,3,0,1,1,0,0,2,2,0,1,1,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,2,1.5,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,1,0,37,4,0,28.66666667
eb0ea36db,ID_1316926fe,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,15,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15,1,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,54,4,0,54
eb17f5491,ID_bdfa41ac8,0,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,3,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,8.5,3,0.66666669,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,86,4,0,64.5
eb29961ee,ID_af659494c,0,0,5,0,1,1,0,0,2,2,0,1,1,0,3,3,3,6,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10.333333,3,1,1,0,0,0,0,0,1,1,3,1,0,0,0,0,0,1,0,58,4,0,44
eb48e2a2b,ID_46186fe5d,0,0,5,0,1,1,0,0,1,1,0,3,3,0,4,4,4,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,4,3,1.3333334,1,0,0,0,0,0,1,1,3,0,0,0,0,0,1,1,0,44,4,1,26.25
eb670b632,ID_b9ef814ca,0,0,5,0,1,1,0,1,1,2,0,1,1,1,2,3,3,11,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,8.5,3,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,62,1,0,40.66666667
eb9891529,ID_55cff9be7,125000,0,5,0,1,1,0,1,1,2,1,1,2,2,2,4,4,9,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,7.5,2,2,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,32,2,0,19.5
ebaa64350,ID_b13f21eaf,75000,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,9,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,8.5,2,1,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,44,4,0,32
ebcf480b7,ID_dcff962c0,0,0,4,0,1,1,0,0,1,1,0,1,1,0,2,2,2,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13.5,2,1,1,0,0,0,0,0,0,1,3,0,1,0,0,0,0,1,0,49,4,0,46
ebedb1fd5,ID_a22450555,0,0,7,0,1,1,0,0,1,1,2,2,4,2,3,5,5,17,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,0,5,13,4,1.25,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,33,4,0,26.8
ec0e8edce,ID_15d393ce7,150000,0,3,0,1,1,0,0,1,1,0,1,1,0,2,2,2,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,10,1,2,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,69,4,0,67.5
ec2936cb9,ID_730518ba1,0,0,4,0,1,1,0,0,1,1,0,2,2,0,3,3,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,5.5,3,1,1,0,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,53,4,0,34
ec38b9743,ID_750191c71,0,0,5,0,1,1,1,0,3,3,0,3,3,0,6,6,6,4,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,11.2,3,2,1,0,0,0,0,0,1,1,6,0,0,1,0,0,0,1,0,59,3,0,38.16666667
ec4cded9c,ID_592965f81,0,0,5,0,1,1,0,0,0,0,0,2,2,0,2,2,2,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,13,3,0.66666669,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,1,0,60,4,0,45.5
ec5503bc1,ID_5082652a3,0,0,6,0,1,1,0,0,1,1,0,1,1,0,2,2,2,6,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,1,2,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,30,4,0,30.5
ec68bb7a7,ID_7628f39af,0,0,5,0,1,1,0,0,1,1,0,1,1,0,2,2,2,5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,4.5,2,1,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,1,0,43,4,0,43
ec75650b4,ID_b956534d0,80000,0,4,0,1,1,0,0,0,0,1,1,2,1,1,2,2,4,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,2,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,30,1,0,16.5
ec7b03688,ID_9ddb0c554,0,0,6,0,1,1,0,0,4,4,0,1,1,0,5,5,5,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,11,4,1.25,0,0,0,0,1,0,1,1,5,1,0,0,0,0,0,1,0,42,2,0,25.4
ec85ffa09,ID_7d807f0e0,0,0,5,0,1,1,0,1,2,3,0,2,2,1,4,5,5,6,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,11.5,3,1.6666666,1,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,1,40,2,0,24.4
ec9506d71,ID_de5224580,0,0,5,0,1,1,0,0,0,0,0,1,1,0,1,1,1,16,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,16,2,0.5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,33,4,0,33
ec9e8c968,ID_f78d4ee67,1.00E+05,0,4,0,1,0,0,0,1,1,0,1,1,0,2,2,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,6,2,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,20,2,0,18
eca16ff7c,ID_eaaaaa4e1,170000,0,4,0,1,1,0,0,2,2,1,1,2,1,3,4,4,11,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,9.5,3,1.3333334,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,37,4,0,24.5
